datetime,open,high,low,close,volume
2024-09-16 19:00:00,2261.61,2266.9,2259.57,2265.34,966
2024-09-16 20:00:00,2265.34,2265.44,2255.99,2258.06,865
2024-09-16 21:00:00,2258.06,2270.93,2254.59,2268.54,2095
2024-09-16 22:00:00,2268.54,2275.24,2267.13,2273.26,1150
2024-09-16 23:00:00,2273.26,2285.21,2272.25,2279.4,2829
2024-09-17 00:00:00,2279.4,2280.51,2274.84,2275.56,1544
2024-09-17 01:00:00,2275.56,2287.87,2273.05,2285.78,1036
2024-09-17 02:00:00,2285.78,2297.47,2283.7,2294.83,1317
2024-09-17 03:00:00,2294.83,2305.37,2293.58,2300.24,1477
2024-09-17 04:00:00,2298.5,2298.58,2289.27,2292.39,839
2024-09-17 05:00:00,2292.39,2309.25,2291.66,2306.68,742
2024-09-17 06:00:00,2306.68,2306.89,2299.82,2304.34,802
2024-09-17 07:00:00,2304.34,2308.33,2292.03,2294.93,2653
2024-09-17 08:00:00,2294.93,2303.55,2292.96,2300.82,2421
2024-09-17 09:00:00,2300.82,2307.33,2300.44,2307.11,2390
2024-09-17 10:00:00,2307.11,2308.12,2306.73,2306.77,2455
2024-09-17 11:00:00,2306.77,2315.54,2303.36,2312.76,1515
2024-09-17 12:00:00,2314.63,2318.27,2305.27,2305.77,4671
2024-09-17 13:00:00,2305.77,2310.93,2299.12,2300.82,2447
2024-09-17 14:00:00,2300.82,2308.41,2296.55,2304.08,4611
2024-09-17 15:00:00,2304.08,2305.33,2294.77,2299.36,3626
2024-09-17 16:00:00,2299.36,2316.87,2294.18,2314.87,4022
2024-09-17 17:00:00,2314.87,2321.48,2308.64,2319.31,4064
2024-09-17 18:00:00,2319.31,2326.78,2314.07,2314.68,2073
2024-09-17 19:00:00,2314.68,2315.92,2308.36,2312.18,2956
2024-09-17 20:00:00,2312.18,2327.04,2311.47,2325.22,2297
2024-09-17 21:00:00,2325.22,2330.0,2319.56,2326.17,2607
2024-09-17 22:00:00,2326.17,2350.43,2324.25,2347.5,2828
2024-09-17 23:00:00,2347.5,2349.8,2346.7,2346.91,2735
2024-09-18 00:00:00,2346.91,2347.89,2343.62,2345.44,695
2024-09-18 01:00:00,2345.44,2345.9,2342.02,2343.1,1376
2024-09-18 02:00:00,2343.1,2343.44,2338.69,2339.25,1032
2024-09-18 03:00:00,2339.25,2341.08,2337.51,2338.57,1411
2024-09-18 04:00:00,2338.57,2346.31,2337.27,2343.27,1120
2024-09-18 05:00:00,2343.27,2346.99,2339.46,2346.07,1116
2024-09-18 06:00:00,2346.99,2353.52,2346.69,2351.51,2832
2024-09-18 07:00:00,2351.51,2352.21,2345.19,2348.49,2973
2024-09-18 08:00:00,2348.49,2359.9,2344.92,2358.65,1694
2024-09-18 09:00:00,2358.65,2363.6,2353.58,2355.65,3713
2024-09-18 10:00:00,2355.65,2375.69,2355.34,2374.31,2089
2024-09-18 11:00:00,2374.31,2391.79,2371.69,2391.56,2290
2024-09-18 12:00:00,2391.56,2402.76,2390.66,2399.84,3052
2024-09-18 13:00:00,2399.84,2404.88,2397.21,2403.04,4272
2024-09-18 14:00:00,2403.99,2412.29,2402.15,2403.1,3524
2024-09-18 15:00:00,2403.1,2406.59,2397.77,2400.1,4995
2024-09-18 16:00:00,2400.1,2401.3,2391.21,2391.77,2789
2024-09-18 17:00:00,2391.1,2395.12,2387.79,2395.08,3200
2024-09-18 18:00:00,2393.88,2402.97,2391.93,2401.9,1628
2024-09-18 19:00:00,2401.9,2403.58,2399.8,2402.85,1175
2024-09-18 20:00:00,2402.85,2407.29,2397.1,2398.09,1870
2024-09-18 21:00:00,2398.09,2401.77,2396.96,2400.81,877
2024-09-18 22:00:00,2400.81,2400.9,2399.2,2400.81,1188
2024-09-18 23:00:00,2400.81,2426.07,2398.92,2421.59,2324
2024-09-19 00:00:00,2421.59,2436.12,2421.03,2435.12,593
2024-09-19 01:00:00,2435.12,2436.53,2432.59,2434.54,1535
2024-09-19 02:00:00,2434.54,2436.36,2433.88,2435.76,899
2024-09-19 03:00:00,2435.76,2436.89,2435.16,2436.05,952
2024-09-19 04:00:00,2436.05,2438.2,2427.5,2430.56,1098
2024-09-19 05:00:00,2430.56,2433.63,2430.02,2432.49,418
2024-09-19 06:00:00,2432.49,2438.36,2432.0,2437.84,852
2024-09-19 07:00:00,2437.84,2442.26,2437.47,2441.52,1824
2024-09-19 08:00:00,2441.52,2442.06,2431.59,2435.09,1638
2024-09-19 09:00:00,2435.09,2435.56,2429.32,2434.75,3485
2024-09-19 10:00:00,2434.75,2441.78,2434.31,2441.2,2555
2024-09-19 11:00:00,2441.2,2446.57,2439.74,2443.76,4644
2024-09-19 12:00:00,2443.76,2457.67,2441.9,2455.61,3246
2024-09-19 13:00:00,2455.61,2460.94,2440.14,2441.67,3931
2024-09-19 14:00:00,2441.67,2445.2,2440.9,2443.81,3752
2024-09-19 15:00:00,2443.81,2446.94,2437.78,2440.17,5680
2024-09-19 16:00:00,2438.31,2439.19,2428.82,2431.56,5842
2024-09-19 17:00:00,2431.56,2451.56,2427.93,2444.87,3978
2024-09-19 18:00:00,2444.87,2445.72,2438.41,2441.07,2818
2024-09-19 19:00:00,2441.07,2445.85,2437.25,2442.84,1880
2024-09-19 20:00:00,2442.84,2446.09,2436.46,2439.48,1885
2024-09-19 21:00:00,2439.48,2440.12,2429.96,2431.61,2615
2024-09-19 22:00:00,2431.61,2431.97,2424.72,2425.1,2293
2024-09-19 23:00:00,2425.1,2429.13,2424.53,2425.55,2947
2024-09-20 00:00:00,2425.55,2428.15,2425.36,2427.81,1881
2024-09-20 01:00:00,2427.81,2437.96,2427.61,2437.94,1066
2024-09-20 02:00:00,2437.94,2447.71,2437.05,2445.6,1020
2024-09-20 03:00:00,2445.6,2446.08,2435.22,2438.1,1340
2024-09-20 04:00:00,2438.1,2440.91,2434.64,2440.88,797
2024-09-20 05:00:00,2440.88,2447.8,2439.77,2444.53,1344
2024-09-20 06:00:00,2444.53,2445.12,2437.92,2439.82,2416
2024-09-20 07:00:00,2439.82,2441.07,2433.52,2438.53,2568
2024-09-20 08:00:00,2438.53,2452.17,2437.23,2451.27,3726
2024-09-20 09:00:00,2451.27,2473.12,2447.33,2471.09,1336
2024-09-20 10:00:00,2471.09,2471.48,2468.53,2469.62,2719
2024-09-20 11:00:00,2469.62,2472.09,2462.03,2463.12,3851
2024-09-20 12:00:00,2463.12,2463.58,2456.42,2458.49,3159
2024-09-20 13:00:00,2458.49,2464.12,2452.01,2461.83,2962
2024-09-20 14:00:00,2461.83,2465.1,2459.13,2459.74,4253
2024-09-20 15:00:00,2459.74,2461.09,2454.59,2455.85,2688
2024-09-20 16:00:00,2455.85,2468.26,2453.32,2465.66,3425
2024-09-20 17:00:00,2465.66,2468.17,2454.34,2462.06,3630
2024-09-20 18:00:00,2462.06,2462.12,2456.46,2456.82,1070
2024-09-20 19:00:00,2456.82,2462.0,2453.55,2458.21,2550
2024-09-20 20:00:00,2458.21,2472.41,2457.95,2468.79,2034
2024-09-20 21:00:00,2468.79,2470.62,2464.36,2464.48,2238
2024-09-20 22:00:00,2464.48,2473.56,2464.37,2473.29,1992
2024-09-20 23:00:00,2473.29,2474.46,2463.69,2464.71,2650
2024-09-23 00:00:00,2456.98,2457.09,2451.55,2453.23,1551
2024-09-23 01:00:00,2453.23,2454.95,2450.78,2452.41,1670
2024-09-23 02:00:00,2452.41,2452.52,2446.61,2448.92,1333
2024-09-23 03:00:00,2448.92,2451.82,2446.99,2451.65,1057
2024-09-23 04:00:00,2451.65,2453.02,2447.99,2449.9,1128
2024-09-23 05:00:00,2449.09,2463.1,2446.37,2459.73,1135
2024-09-23 06:00:00,2459.76,2470.98,2458.26,2469.42,1537
2024-09-23 07:00:00,2469.42,2470.45,2453.72,2455.97,2263
2024-09-23 08:00:00,2455.97,2456.08,2448.24,2448.66,3822
2024-09-23 09:00:00,2449.31,2463.81,2445.26,2459.69,3082
2024-09-23 10:00:00,2459.69,2466.0,2437.58,2439.89,3062
2024-09-23 11:00:00,2439.89,2441.51,2425.18,2428.37,2540
2024-09-23 12:00:00,2428.37,2429.89,2422.77,2424.56,5017
2024-09-23 13:00:00,2424.56,2431.41,2422.03,2426.15,2643
2024-09-23 14:00:00,2426.15,2428.34,2406.55,2406.61,4259
2024-09-23 15:00:00,2406.61,2407.12,2387.92,2390.99,4572
2024-09-23 16:00:00,2390.99,2404.16,2390.04,2397.76,5027
2024-09-23 17:00:00,2397.76,2401.14,2377.46,2382.89,4033
2024-09-23 18:00:00,2382.89,2397.05,2382.64,2393.91,1357
2024-09-23 19:00:00,2393.91,2394.44,2391.21,2391.52,2491
2024-09-23 20:00:00,2391.52,2398.12,2389.62,2392.27,2308
2024-09-23 21:00:00,2392.27,2394.69,2392.21,2393.27,1424
2024-09-23 22:00:00,2393.27,2396.22,2385.93,2386.84,2819
2024-09-23 23:00:00,2386.84,2389.49,2386.49,2388.17,2906
2024-09-24 00:00:00,2388.17,2388.19,2382.98,2385.47,389
2024-09-24 01:00:00,2385.47,2387.79,2380.64,2380.88,1299
2024-09-24 02:00:00,2380.88,2382.43,2377.01,2378.24,643
2024-09-24 03:00:00,2378.24,2379.24,2371.24,2372.69,916
2024-09-24 04:00:00,2373.22,2378.11,2370.92,2377.44,1096
2024-09-24 05:00:00,2377.44,2378.2,2375.76,2377.98,1423
2024-09-24 06:00:00,2377.98,2382.42,2376.81,2379.29,1002
2024-09-24 07:00:00,2379.29,2381.82,2370.03,2370.64,2177
2024-09-24 08:00:00,2370.64,2371.32,2355.16,2361.04,2219
2024-09-24 09:00:00,2361.04,2378.82,2360.33,2378.57,1568
2024-09-24 10:00:00,2378.57,2378.96,2367.76,2367.81,4146
2024-09-24 11:00:00,2367.81,2368.35,2358.95,2362.32,3510
2024-09-24 12:00:00,2362.32,2362.84,2351.64,2353.65,1648
2024-09-24 13:00:00,2353.65,2362.89,2349.94,2359.22,7251
2024-09-24 14:00:00,2359.22,2368.44,2359.0,2364.33,3368
2024-09-24 15:00:00,2364.33,2378.48,2363.35,2377.58,3447
2024-09-24 16:00:00,2377.58,2378.93,2376.25,2377.91,1752
2024-09-24 17:00:00,2377.91,2381.05,2365.89,2376.24,2176
2024-09-24 18:00:00,2376.24,2382.35,2360.38,2364.76,2488
2024-09-24 19:00:00,2364.76,2370.22,2357.84,2361.33,832
2024-09-24 20:00:00,2361.33,2362.94,2347.16,2348.91,2581
2024-09-24 21:00:00,2348.91,2361.31,2346.21,2361.2,2696
2024-09-24 22:00:00,2361.2,2366.65,2359.75,2361.76,2464
2024-09-24 23:00:00,2361.76,2364.36,2359.34,2360.7,2617
2024-09-25 00:00:00,2360.7,2361.41,2350.48,2352.01,606
2024-09-25 01:00:00,2352.01,2357.42,2348.66,2354.8,795
2024-09-25 02:00:00,2354.8,2356.34,2348.72,2349.22,927
2024-09-25 03:00:00,2349.22,2354.04,2349.05,2352.4,1329
2024-09-25 04:00:00,2352.4,2353.94,2347.27,2348.48,863
2024-09-25 05:00:00,2348.48,2351.07,2339.74,2340.48,1479
2024-09-25 06:00:00,2340.48,2342.26,2332.41,2335.77,1905
2024-09-25 07:00:00,2335.77,2337.5,2330.24,2335.32,2933
2024-09-25 08:00:00,2335.32,2344.64,2329.26,2344.09,3831
2024-09-25 09:00:00,2344.09,2347.93,2332.71,2334.98,3938
2024-09-25 10:00:00,2334.98,2335.77,2322.32,2322.91,2343
2024-09-25 11:00:00,2322.91,2326.09,2321.19,2324.17,4366
2024-09-25 12:00:00,2324.17,2325.24,2318.7,2320.29,3072
2024-09-25 13:00:00,2320.29,2325.64,2312.45,2321.94,5908
2024-09-25 14:00:00,2321.94,2323.36,2315.8,2319.79,5470
2024-09-25 15:00:00,2319.79,2322.59,2309.76,2311.73,3266
2024-09-25 16:00:00,2311.73,2317.0,2309.7,2315.27,6592
2024-09-25 17:00:00,2315.27,2332.06,2311.6,2327.48,3164
2024-09-25 18:00:00,2327.48,2330.9,2318.41,2318.52,1117
2024-09-25 19:00:00,2318.52,2318.88,2304.17,2306.75,2231
2024-09-25 20:00:00,2306.75,2312.57,2295.02,2298.96,2282
2024-09-25 21:00:00,2298.96,2301.41,2289.76,2290.47,2558
2024-09-25 22:00:00,2290.47,2292.7,2276.59,2281.45,983
2024-09-25 23:00:00,2281.45,2283.62,2274.93,2278.29,1305
2024-09-26 00:00:00,2278.29,2278.5,2267.16,2271.24,697
2024-09-26 01:00:00,2271.24,2272.41,2258.44,2259.9,1303
2024-09-26 02:00:00,2259.9,2261.45,2257.36,2260.14,545
2024-09-26 03:00:00,2260.14,2260.99,2259.24,2260.75,1964
2024-09-26 04:00:00,2260.75,2263.0,2259.35,2262.23,1470
2024-09-26 05:00:00,2262.23,2266.81,2259.63,2266.19,1835
2024-09-26 06:00:00,2266.19,2271.58,2264.9,2268.56,2588
2024-09-26 07:00:00,2268.56,2269.56,2251.72,2255.7,1528
2024-09-26 08:00:00,2255.7,2257.84,2253.36,2253.97,2742
2024-09-26 09:00:00,2253.97,2254.75,2250.37,2250.94,3159
2024-09-26 10:00:00,2250.94,2251.84,2245.96,2247.44,1788
2024-09-26 11:00:00,2247.44,2250.32,2244.02,2244.22,2189
2024-09-26 12:00:00,2244.22,2252.28,2240.92,2250.7,1157
2024-09-26 13:00:00,2249.2,2257.07,2248.02,2254.69,4392
2024-09-26 14:00:00,2254.69,2263.11,2253.92,2258.17,4261
2024-09-26 15:00:00,2258.17,2259.96,2251.61,2253.56,5954
2024-09-26 16:00:00,2253.56,2261.49,2241.99,2247.33,3423
2024-09-26 17:00:00,2247.33,2260.91,2239.21,2260.36,3695
2024-09-26 18:00:00,2260.36,2262.85,2253.14,2257.64,1717
2024-09-26 19:00:00,2257.64,2260.21,2251.92,2252.4,2332
2024-09-26 20:00:00,2252.4,2255.58,2247.35,2248.1,2821
2024-09-26 21:00:00,2248.1,2251.77,2245.56,2246.27,1034
2024-09-26 22:00:00,2246.27,2259.84,2245.77,2256.6,1574
2024-09-26 23:00:00,2256.6,2258.12,2251.79,2253.05,2846
2024-09-27 00:00:00,2251.58,2252.0,2246.9,2247.38,1647
2024-09-27 01:00:00,2247.38,2250.46,2239.22,2241.65,1764
2024-09-27 02:00:00,2241.95,2244.92,2239.59,2244.35,1166
2024-09-27 03:00:00,2244.35,2253.02,2244.14,2252.69,1050
2024-09-27 04:00:00,2252.69,2257.95,2250.71,2257.09,2157
2024-09-27 05:00:00,2259.33,2275.14,2257.59,2272.71,1431
2024-09-27 06:00:00,2272.73,2278.77,2267.34,2273.19,2846
2024-09-27 07:00:00,2273.19,2275.17,2264.87,2267.83,2945
2024-09-27 08:00:00,2267.83,2279.88,2264.75,2278.07,3458
2024-09-27 09:00:00,2278.07,2286.56,2276.29,2283.59,3380
2024-09-27 10:00:00,2282.92,2286.17,2281.58,2285.08,1915
2024-09-27 11:00:00,2285.08,2290.38,2274.1,2275.3,4501
2024-09-27 12:00:00,2275.3,2283.7,2273.88,2281.55,3756
2024-09-27 13:00:00,2281.55,2287.81,2280.86,2286.36,2978
2024-09-27 14:00:00,2286.36,2300.93,2285.91,2300.25,3329
2024-09-27 15:00:00,2300.25,2314.7,2293.74,2313.19,5203
2024-09-27 16:00:00,2313.19,2313.49,2304.39,2307.57,2381
2024-09-27 17:00:00,2307.57,2325.95,2303.11,2323.77,4529
2024-09-27 18:00:00,2323.77,2333.4,2322.97,2330.93,1671
2024-09-27 19:00:00,2330.93,2344.73,2329.89,2341.39,2972
2024-09-27 20:00:00,2341.39,2346.07,2338.7,2345.83,2157
2024-09-27 21:00:00,2345.83,2355.04,2344.77,2354.53,2810
2024-09-27 22:00:00,2354.53,2369.91,2352.52,2366.05,1606
2024-09-27 23:00:00,2366.05,2377.17,2365.12,2376.53,1705
2024-09-30 00:00:00,2376.53,2381.14,2373.18,2380.55,1304
2024-09-30 01:00:00,2380.55,2382.62,2373.65,2375.05,1878
2024-09-30 02:00:00,2375.05,2378.47,2374.49,2378.26,877
2024-09-30 03:00:00,2378.26,2382.44,2377.04,2381.84,1287
2024-09-30 04:00:00,2381.66,2388.59,2380.39,2388.17,652
2024-09-30 05:00:00,2388.17,2394.77,2387.12,2393.37,885
2024-09-30 06:00:00,2393.37,2393.6,2383.99,2384.05,2933
2024-09-30 07:00:00,2384.05,2384.8,2369.24,2374.62,1916
2024-09-30 08:00:00,2374.62,2381.31,2373.16,2376.8,3717
2024-09-30 09:00:00,2376.8,2377.9,2374.6,2374.9,4952
2024-09-30 10:00:00,2374.9,2378.08,2366.86,2368.17,2977
2024-09-30 11:00:00,2368.17,2370.24,2362.74,2363.13,4103
2024-09-30 12:00:00,2363.13,2370.43,2358.41,2370.41,2989
2024-09-30 13:00:00,2370.41,2392.64,2368.77,2385.57,2751
2024-09-30 14:00:00,2385.57,2394.19,2385.32,2394.18,3761
2024-09-30 15:00:00,2394.18,2397.41,2393.69,2395.57,3772
2024-09-30 16:00:00,2395.79,2397.74,2388.34,2393.51,5119
2024-09-30 17:00:00,2393.51,2415.41,2392.52,2410.16,6946
2024-09-30 18:00:00,2410.16,2417.66,2410.09,2415.97,1105
2024-09-30 19:00:00,2415.97,2423.14,2415.2,2421.9,1237
2024-09-30 20:00:00,2421.9,2422.37,2418.71,2420.72,1151
2024-09-30 21:00:00,2420.72,2421.77,2416.39,2416.7,2405
2024-09-30 22:00:00,2416.7,2427.25,2415.01,2423.25,1075
2024-09-30 23:00:00,2423.25,2425.35,2416.74,2419.31,1205
2024-10-01 00:00:00,2419.31,2426.36,2418.66,2426.06,1302
2024-10-01 01:00:00,2426.06,2427.89,2422.91,2424.01,1147
2024-10-01 02:00:00,2424.01,2429.66,2422.84,2428.08,1844
2024-10-01 03:00:00,2428.08,2429.02,2427.08,2428.94,946
2024-10-01 04:00:00,2428.94,2432.13,2427.85,2430.78,1891
2024-10-01 05:00:00,2430.78,2440.12,2430.52,2438.43,1245
2024-10-01 06:00:00,2438.43,2441.15,2434.46,2438.64,2672
2024-10-01 07:00:00,2438.64,2453.41,2437.95,2448.21,1306
2024-10-01 08:00:00,2448.21,2462.13,2446.94,2459.49,1496
2024-10-01 09:00:00,2459.49,2472.33,2458.64,2468.3,2596
2024-10-01 10:00:00,2468.3,2480.1,2464.5,2478.86,2630
2024-10-01 11:00:00,2478.86,2480.34,2477.98,2480.28,1902
2024-10-01 12:00:00,2480.28,2481.23,2477.73,2480.25,1622
2024-10-01 13:00:00,2480.25,2484.54,2478.24,2478.76,5964
2024-10-01 14:00:00,2478.76,2485.37,2462.16,2464.84,5650
2024-10-01 15:00:00,2464.84,2493.47,2463.26,2492.23,1537
2024-10-01 16:00:00,2492.23,2513.23,2486.31,2508.59,6953
2024-10-01 17:00:00,2508.59,2511.93,2506.99,2511.38,4734
2024-10-01 18:00:00,2511.38,2521.13,2511.15,2520.73,2579
2024-10-01 19:00:00,2520.73,2530.01,2519.04,2526.48,1699
2024-10-01 20:00:00,2526.48,2527.84,2521.92,2523.48,2361
2024-10-01 21:00:00,2523.48,2527.39,2520.51,2524.02,2913
2024-10-01 22:00:00,2524.38,2529.56,2522.31,2525.11,2242
2024-10-01 23:00:00,2525.11,2526.84,2522.6,2524.11,1763
2024-10-02 00:00:00,2524.11,2524.38,2517.79,2518.43,835
2024-10-02 01:00:00,2518.43,2520.61,2515.19,2519.98,486
2024-10-02 02:00:00,2519.98,2520.38,2510.43,2511.74,1167
2024-10-02 03:00:00,2511.74,2512.2,2500.05,2500.5,613
2024-10-02 04:00:00,2500.5,2503.11,2492.62,2493.52,1355
2024-10-02 05:00:00,2493.52,2494.8,2490.41,2493.27,655
2024-10-02 06:00:00,2493.27,2503.0,2492.06,2501.11,1207
2024-10-02 07:00:00,2500.38,2506.62,2495.65,2505.04,2256
2024-10-02 08:00:00,2505.04,2508.15,2503.6,2503.63,4902
2024-10-02 09:00:00,2503.63,2515.3,2501.13,2513.93,4662
2024-10-02 10:00:00,2513.93,2520.18,2494.63,2495.43,1615
2024-10-02 11:00:00,2495.43,2498.55,2484.63,2487.68,2459
2024-10-02 12:00:00,2487.68,2492.83,2475.08,2475.69,1603
2024-10-02 13:00:00,2475.69,2479.44,2474.54,2479.25,2653
2024-10-02 14:00:00,2479.25,2489.33,2463.22,2463.71,5993
2024-10-02 15:00:00,2463.71,2468.8,2458.32,2462.94,4046
2024-10-02 16:00:00,2465.24,2470.23,2464.43,2467.8,4512
2024-10-02 17:00:00,2467.8,2470.59,2451.56,2454.49,3225
2024-10-02 18:00:00,2454.49,2454.7,2445.27,2448.03,2539
2024-10-02 19:00:00,2448.03,2449.63,2427.21,2431.37,1953
2024-10-02 20:00:00,2431.37,2442.02,2431.03,2440.68,884
2024-10-02 21:00:00,2440.68,2441.04,2433.07,2435.3,1331
2024-10-02 22:00:00,2435.3,2436.52,2430.26,2435.86,807
2024-10-02 23:00:00,2435.86,2439.47,2434.63,2437.43,2664
2024-10-03 00:00:00,2437.43,2440.24,2433.61,2433.64,888
2024-10-03 01:00:00,2433.64,2436.27,2431.81,2432.41,1544
2024-10-03 02:00:00,2432.41,2437.55,2432.17,2433.16,1944
2024-10-03 03:00:00,2433.16,2434.81,2423.63,2424.3,516
2024-10-03 04:00:00,2424.3,2425.96,2422.08,2425.43,1107
2024-10-03 05:00:00,2425.43,2432.14,2425.2,2430.68,811
2024-10-03 06:00:00,2430.68,2432.49,2416.62,2419.96,2668
2024-10-03 07:00:00,2419.96,2429.5,2418.74,2426.65,2449
2024-10-03 08:00:00,2426.65,2439.12,2425.96,2436.78,4685
2024-10-03 09:00:00,2436.78,2438.74,2433.04,2438.37,2836
2024-10-03 10:00:00,2438.37,2452.53,2434.74,2449.86,2273
2024-10-03 11:00:00,2449.86,2457.31,2444.76,2456.78,3215
2024-10-03 12:00:00,2456.78,2460.47,2454.98,2458.16,2548
2024-10-03 13:00:00,2458.16,2459.41,2449.74,2451.81,3726
2024-10-03 14:00:00,2451.81,2456.39,2423.63,2424.09,4874
2024-10-03 15:00:00,2424.09,2430.08,2388.4,2392.08,3351
2024-10-03 16:00:00,2392.08,2398.68,2391.12,2393.6,2030
2024-10-03 17:00:00,2393.63,2394.37,2380.53,2382.13,4884
2024-10-03 18:00:00,2382.13,2389.01,2380.8,2388.48,2072
2024-10-03 19:00:00,2388.48,2389.83,2384.77,2386.2,2575
2024-10-03 20:00:00,2386.2,2392.22,2381.18,2383.08,2497
2024-10-03 21:00:00,2383.08,2388.44,2382.95,2383.98,1745
2024-10-03 22:00:00,2383.98,2386.91,2379.98,2385.89,919
2024-10-03 23:00:00,2385.89,2389.16,2378.53,2379.01,2777
2024-10-04 00:00:00,2379.01,2381.59,2369.49,2369.57,520
2024-10-04 01:00:00,2369.57,2370.79,2356.58,2359.27,2202
2024-10-04 02:00:00,2359.27,2360.19,2347.44,2348.92,1327
2024-10-04 03:00:00,2348.92,2349.72,2348.38,2348.55,676
2024-10-04 04:00:00,2348.55,2351.71,2339.45,2342.11,866
2024-10-04 05:00:00,2342.11,2347.49,2342.05,2346.95,1364
2024-10-04 06:00:00,2346.95,2365.06,2343.87,2364.44,2154
2024-10-04 07:00:00,2364.44,2366.51,2362.6,2363.37,2178
2024-10-04 08:00:00,2363.37,2368.7,2360.08,2365.63,1303
2024-10-04 09:00:00,2365.63,2367.65,2356.17,2356.81,1731
2024-10-04 10:00:00,2356.81,2361.34,2355.52,2356.12,2968
2024-10-04 11:00:00,2356.12,2357.54,2345.26,2345.47,3132
2024-10-04 12:00:00,2345.47,2348.35,2338.09,2339.7,4174
2024-10-04 13:00:00,2339.7,2361.12,2337.06,2355.64,4268
2024-10-04 14:00:00,2355.64,2363.15,2350.92,2361.64,5115
2024-10-04 15:00:00,2361.64,2367.52,2357.53,2362.18,4501
2024-10-04 16:00:00,2362.18,2363.44,2346.4,2348.9,1694
2024-10-04 17:00:00,2348.9,2350.04,2336.01,2336.76,6110
2024-10-04 18:00:00,2336.76,2341.99,2330.83,2332.18,2738
2024-10-04 19:00:00,2332.18,2338.33,2326.53,2336.44,1804
2024-10-04 20:00:00,2336.12,2339.54,2335.59,2335.78,2893
2024-10-04 21:00:00,2335.78,2335.93,2327.17,2330.09,2295
2024-10-04 22:00:00,2330.09,2331.45,2312.86,2315.97,1988
2024-10-04 23:00:00,2315.97,2321.03,2309.87,2310.58,899
2024-10-07 00:00:00,2334.65,2334.98,2332.08,2332.1,781
2024-10-07 01:00:00,2332.1,2332.56,2327.85,2328.65,836
2024-10-07 02:00:00,2328.65,2329.83,2328.26,2329.4,1221
2024-10-07 03:00:00,2329.4,2333.25,2326.75,2329.72,1448
2024-10-07 04:00:00,2329.72,2330.19,2318.45,2320.19,1811
2024-10-07 05:00:00,2320.19,2324.39,2315.02,2316.01,1540
2024-10-07 06:00:00,2316.01,2329.25,2315.95,2327.61,1247
2024-10-07 07:00:00,2327.61,2329.08,2322.83,2328.19,1236
2024-10-07 08:00:00,2328.19,2331.35,2316.67,2317.95,2375
2024-10-07 09:00:00,2317.95,2319.86,2311.92,2313.74,1533
2024-10-07 10:00:00,2313.74,2316.34,2308.51,2309.13,2249
2024-10-07 11:00:00,2309.13,2309.46,2303.11,2304.53,2031
2024-10-07 12:00:00,2304.53,2306.7,2301.31,2303.61,2505
2024-10-07 13:00:00,2303.61,2304.81,2287.73,2290.98,6360
2024-10-07 14:00:00,2290.98,2293.43,2282.84,2284.93,4523
2024-10-07 15:00:00,2284.93,2285.23,2274.58,2279.53,2473
2024-10-07 16:00:00,2279.53,2293.61,2279.28,2287.85,1892
2024-10-07 17:00:00,2287.85,2293.35,2286.33,2288.07,5849
2024-10-07 18:00:00,2288.07,2301.38,2287.36,2298.93,1256
2024-10-07 19:00:00,2298.93,2299.02,2290.94,2292.09,1709
2024-10-07 20:00:00,2293.28,2298.62,2289.65,2295.09,2713
2024-10-07 21:00:00,2295.09,2302.65,2289.06,2297.51,1927
2024-10-07 22:00:00,2297.51,2299.05,2293.37,2293.58,2659
2024-10-07 23:00:00,2293.58,2295.31,2268.0,2272.98,2487
2024-10-08 00:00:00,2272.98,2273.98,2268.14,2270.05,1196
2024-10-08 01:00:00,2270.05,2271.58,2261.12,2261.36,1151
2024-10-08 02:00:00,2261.36,2262.75,2261.3,2262.09,1551
2024-10-08 03:00:00,2262.09,2263.19,2256.42,2257.92,1878
2024-10-08 04:00:00,2258.0,2261.01,2257.91,2260.89,1519
2024-10-08 05:00:00,2260.89,2263.98,2260.12,2263.13,376
2024-10-08 06:00:00,2263.13,2269.94,2263.04,2269.1,2195
2024-10-08 07:00:00,2269.1,2269.28,2261.39,2262.36,2173
2024-10-08 08:00:00,2262.15,2270.86,2262.12,2268.39,3201
2024-10-08 09:00:00,2268.39,2269.59,2263.54,2263.85,1651
2024-10-08 10:00:00,2263.85,2266.63,2257.69,2262.21,3245
2024-10-08 11:00:00,2262.21,2265.16,2253.97,2255.38,2785
2024-10-08 12:00:00,2255.38,2266.19,2254.28,2261.3,3572
2024-10-08 13:00:00,2259.89,2263.67,2256.01,2256.56,4622
2024-10-08 14:00:00,2256.56,2256.91,2233.42,2237.92,5066
2024-10-08 15:00:00,2237.92,2254.91,2236.77,2251.69,5386
2024-10-08 16:00:00,2251.69,2251.9,2240.93,2243.11,2410
2024-10-08 17:00:00,2243.11,2258.91,2236.68,2256.75,4503
2024-10-08 18:00:00,2256.75,2257.48,2252.88,2256.07,2393
2024-10-08 19:00:00,2256.07,2259.67,2254.09,2259.33,2569
2024-10-08 20:00:00,2259.33,2259.92,2252.43,2256.52,1703
2024-10-08 21:00:00,2256.52,2261.51,2252.02,2256.07,1282
2024-10-08 22:00:00,2256.07,2256.23,2250.83,2255.05,819
2024-10-08 23:00:00,2255.91,2259.66,2246.88,2248.83,1271
